skill_id,level,option,score,selector,source
G_065,8,추격조,10.4,RELIEVER=CHASE,[S3] 승리의 함성 (추격조)
G_065,9,롱 릴리프,19.15,RELIEVER=LONG,[S4] 승리의 함성 (롱 릴리프)
G_065,9,마무리,22.23,ROLE=CP,[S4] 승리의 함성 (마무리)
G_065,9,선발,14.31,ROLE=SP,[S4] 승리의 함성 (선발)
G_065,9,승리조,19.59,RELIEVER=WIN,[S4] 승리의 함성 (승리조)
G_065,9,추격조,11.67,RELIEVER=CHASE,[S4] 승리의 함성 (추격조)
G_066,5,-,9.16241,ALWAYS,[S0] 위닝샷 (-)
G_066,6,-,12.216546,ALWAYS,[S1] 위닝샷 (-)
G_066,7,-,15.270683,ALWAYS,[S2] 위닝샷 (-)
G_066,8,-,18.324819,ALWAYS,[S3] 위닝샷 (-)
G_066,9,-,21.378956,ALWAYS,[S4] 위닝샷 (-)
G_067,5,-,10.7,ALWAYS,[S0] 집중력 (-)
G_067,6,-,11.64,ALWAYS,[S1] 집중력 (-)
G_067,7,-,14.58,ALWAYS,[S2] 집중력 (-)
G_067,8,-,17.52,ALWAYS,[S3] 집중력 (-)
G_067,9,-,20.46,ALWAYS,[S4] 집중력 (-)
G_068,5,변제 200-299,10.2,STAT(변화+제구)=200..299,[S0] 핀포인트 컨트롤 (변제 200-299)
G_068,5,변제 300-399,12.55,STAT(변화+제구)=300..399,[S0] 핀포인트 컨트롤 (변제 300-399)
G_068,6,변제 200-249,14.9,STAT(변화+제구)=200..249,[S1] 핀포인트 컨트롤 (변제 200-249)
G_068,6,변제 250-200,17.25,STAT(변화+제구)>=250,[S1] 핀포인트 컨트롤 (변제 250-200)
G_068,6,변제 300-340,19.6,STAT(변화+제구)=300..340,[S1] 핀포인트 컨트롤 (변제 300-340)
G_068,6,변제 350-399,21.95,STAT(변화+제구)=350..399,[S1] 핀포인트 컨트롤 (변제 350-399)
G_068,7,변제 200-249,16,STAT(변화+제구)=200..249,[S2] 핀포인트 컨트롤 (변제 200-249)
G_068,7,변제 250-200,18.35,STAT(변화+제구)>=250,[S2] 핀포인트 컨트롤 (변제 250-200)
G_068,7,변제 300-340,20.7,STAT(변화+제구)=300..340,[S2] 핀포인트 컨트롤 (변제 300-340)
G_068,7,변제 350-399,23.05,STAT(변화+제구)=350..399,[S2] 핀포인트 컨트롤 (변제 350-399)
G_068,8,변제 200-233,20.7,STAT(변화+제구)=200..233,[S3] 핀포인트 컨트롤 (변제 200-233)
G_068,8,변제 234-266,23.05,STAT(변화+제구)=234..266,[S3] 핀포인트 컨트롤 (변제 234-266)
G_068,8,변제 267-299,25.4,STAT(변화+제구)=267..299,[S3] 핀포인트 컨트롤 (변제 267-299)
G_068,8,변제 300-333,27.75,STAT(변화+제구)=300..333,[S3] 핀포인트 컨트롤 (변제 300-333)
G_068,8,변제 334-366,30.1,STAT(변화+제구)=334..366,[S3] 핀포인트 컨트롤 (변제 334-366)
G_068,9,변제 200-233,21.8,STAT(변화+제구)=200..233,[S4] 핀포인트 컨트롤 (변제 200-233)
G_068,9,변제 234-266,24.15,STAT(변화+제구)=234..266,[S4] 핀포인트 컨트롤 (변제 234-266)
G_068,9,변제 267-299,26.5,STAT(변화+제구)=267..299,[S4] 핀포인트 컨트롤 (변제 267-299)
G_068,9,변제 300-333,28.85,STAT(변화+제구)=300..333,[S4] 핀포인트 컨트롤 (변제 300-333)
G_068,9,변제 334-366,31.2,STAT(변화+제구)=334..366,[S4] 핀포인트 컨트롤 (변제 334-366)
G_069,5,O,16.6,PSLOT=1,[S0] 유일무이 (O)
G_069,5,X,7.2,!PSLOT=1,[S0] 유일무이 (X)
G_069,6,O,21.35,PSLOT=1,[S1] 유일무이 (O)
G_069,6,X,9.6,!PSLOT=1,[S1] 유일무이 (X)
G_069,7,O,28.45,PSLOT=1,[S2] 유일무이 (O)
G_069,7,X,12,!PSLOT=1,[S2] 유일무이 (X)
G_069,8,O,35.55,PSLOT=1,[S3] 유일무이 (O)
G_069,8,X,14.4,!PSLOT=1,[S3] 유일무이 (X)
G_069,9,O,40.3,PSLOT=1,[S4] 유일무이 (O)
G_069,9,X,16.8,!PSLOT=1,[S4] 유일무이 (X)
G_070,5,-,9.75,ALWAYS,[S0] 주도권 장악 (-)
G_070,6,-,11.9,ALWAYS,[S1] 주도권 장악 (-)
G_070,7,-,14.05,ALWAYS,[S2] 주도권 장악 (-)
G_070,8,-,16.2,ALWAYS,[S3] 주도권 장악 (-)
G_070,9,-,18.35,ALWAYS,[S4] 주도권 장악 (-)
G_071,5,-,13.075,ALWAYS,[S0] 전방위 압박 (-)
G_071,6,-,14.25,ALWAYS,[S1] 전방위 압박 (-)
G_071,7,-,17.825,ALWAYS,[S2] 전방위 압박 (-)
G_071,8,-,19,ALWAYS,[S3] 전방위 압박 (-)
G_071,9,-,22.575,ALWAYS,[S4] 전방위 압박 (-)
G_072,5,스덱코 500-599,17.15,STAT(스페셜덱)=500..599,[S0] 결속력 (스덱코 500-599)
G_072,5,스덱코 600-699,19.5,STAT(스페셜덱)=600..699,[S0] 결속력 (스덱코 600-699)
G_072,5,스덱코 700-799,21.85,STAT(스페셜덱)=700..799,[S0] 결속력 (스덱코 700-799)
G_072,6,스덱코 500-599,18.05,STAT(스페셜덱)=500..599,[S1] 결속력 (스덱코 500-599)
G_072,6,스덱코 600-699,20.4,STAT(스페셜덱)=600..699,[S1] 결속력 (스덱코 600-699)
G_072,6,스덱코 700-799,22.75,STAT(스페셜덱)=700..799,[S1] 결속력 (스덱코 700-799)
G_072,7,스덱코 500-599,18.95,STAT(스페셜덱)=500..599,[S2] 결속력 (스덱코 500-599)
G_072,7,스덱코 600-699,21.3,STAT(스페셜덱)=600..699,[S2] 결속력 (스덱코 600-699)
G_072,7,스덱코 700-799,23.65,STAT(스페셜덱)=700..799,[S2] 결속력 (스덱코 700-799)
G_072,8,스덱코 500-599,19.85,STAT(스페셜덱)=500..599,[S3] 결속력 (스덱코 500-599)
G_072,8,스덱코 600-699,22.2,STAT(스페셜덱)=600..699,[S3] 결속력 (스덱코 600-699)
G_072,8,스덱코 700-799,24.55,STAT(스페셜덱)=700..799,[S3] 결속력 (스덱코 700-799)
G_072,9,스덱코 500-599,20.75,STAT(스페셜덱)=500..599,[S4] 결속력 (스덱코 500-599)
G_072,9,스덱코 600-699,23.1,STAT(스페셜덱)=600..699,[S4] 결속력 (스덱코 600-699)
G_072,9,스덱코 700-799,25.45,STAT(스페셜덱)=700..799,[S4] 결속력 (스덱코 700-799)
G_073,5,-,12.05,ALWAYS,[S0] 체이스 존 (-)
G_073,6,-,13.2,ALWAYS,[S1] 체이스 존 (-)
G_073,7,-,16.35,ALWAYS,[S2] 체이스 존 (-)
G_073,8,-,17.5,ALWAYS,[S3] 체이스 존 (-)
G_073,9,-,20.65,ALWAYS,[S4] 체이스 존 (-)
G_074,5,마무리,20.95,ROLE=CP,[S0] 빌드업 (마무리)
G_074,5,선발,13.9,ROLE=SP,[S0] 빌드업 (선발)
G_074,5,중계,17.66,ROLE=RP,[S0] 빌드업 (중계)
G_074,6,마무리,21.85,ROLE=CP,[S1] 빌드업 (마무리)
G_074,6,선발,14.8,ROLE=SP,[S1] 빌드업 (선발)
G_074,6,중계,18.56,ROLE=RP,[S1] 빌드업 (중계)
G_074,7,마무리,22.75,ROLE=CP,[S2] 빌드업 (마무리)
G_074,7,선발,15.7,ROLE=SP,[S2] 빌드업 (선발)
G_074,7,중계,19.46,ROLE=RP,[S2] 빌드업 (중계)
G_074,8,마무리,23.65,ROLE=CP,[S3] 빌드업 (마무리)
G_074,8,선발,16.6,ROLE=SP,[S3] 빌드업 (선발)
G_074,8,중계,20.36,ROLE=RP,[S3] 빌드업 (중계)
G_074,9,마무리,24.55,ROLE=CP,[S4] 빌드업 (마무리)
G_074,9,선발,17.5,ROLE=SP,[S4] 빌드업 (선발)
G_074,9,중계,21.26,ROLE=RP,[S4] 빌드업 (중계)
G_075,5,마무리,10.2,ROLE=CP,[S0] 오버페이스 (마무리)
G_075,5,선발,18.257143,ROLE=SP,[S0] 오버페이스 (선발)
G_075,5,중계,15.135,ROLE=RP,[S0] 오버페이스 (중계)
G_075,6,마무리,11.3,ROLE=CP,[S1] 오버페이스 (마무리)
G_075,6,선발,19.357143,ROLE=SP,[S1] 오버페이스 (선발)
G_075,6,중계,16.235,ROLE=RP,[S1] 오버페이스 (중계)
G_075,7,마무리,12.4,ROLE=CP,[S2] 오버페이스 (마무리)
G_075,7,선발,20.457143,ROLE=SP,[S2] 오버페이스 (선발)
G_075,7,중계,17.335,ROLE=RP,[S2] 오버페이스 (중계)
G_075,8,마무리,13.5,ROLE=CP,[S3] 오버페이스 (마무리)
G_075,8,선발,21.557143,ROLE=SP,[S3] 오버페이스 (선발)
G_075,8,중계,18.435,ROLE=RP,[S3] 오버페이스 (중계)
G_075,9,마무리,14.6,ROLE=CP,[S4] 오버페이스 (마무리)
G_075,9,선발,22.657143,ROLE=SP,[S4] 오버페이스 (선발)
G_075,9,중계,19.535,ROLE=RP,[S4] 오버페이스 (중계)
G_076,5,-,9.7195,ALWAYS,[S0] 손끝의 열기 (-)
G_076,6,-,12.62925,ALWAYS,[S1] 손끝의 열기 (-)
G_076,7,-,15.539,ALWAYS,[S2] 손끝의 열기 (-)
G_076,8,-,18.44875,ALWAYS,[S3] 손끝의 열기 (-)
G_076,9,-,21.3585,ALWAYS,[S4] 손끝의 열기 (-)
HOF_001,5,-,19.313677,ALWAYS,[S0] 슬로우 스타터 (-)
HOF_001,6,-,22.751946,ALWAYS,[S1] 슬로우 스타터 (-)
HOF_002,5,-,31.9,ALWAYS,[S0] 레코드 홀더 (-)
HOF_002,6,-,36.65,ALWAYS,[S1] 레코드 홀더 (-)
HOF_003,5,-,18.8,ALWAYS,[S0] 리그의 지배자 (-)
HOF_003,6,-,21.15,ALWAYS,[S1] 리그의 지배자 (-)
HOF_004,5,"O, 정 100-149",30.15,ORDER=1..2&STAT(정확)=100..149,"[S0] 스피드&컨택 (O, 정 100-149)"
HOF_004,5,"O, 정 150-200",32.15,ORDER=1..2&STAT(정확)=150..200,"[S0] 스피드&컨택 (O, 정 150-200)"
HOF_004,5,"O, 정 200-249",34.15,ORDER=1..2&STAT(정확)=200..249,"[S0] 스피드&컨택 (O, 정 200-249)"
HOF_004,5,"X, 정 100-149",15.75,!ORDER=1..2&STAT(정확)=100..149,"[S0] 스피드&컨택 (X, 정 100-149)"
HOF_004,5,"X, 정 150-200",17.75,!ORDER=1..2&STAT(정확)=150..200,"[S0] 스피드&컨택 (X, 정 150-200)"
HOF_004,5,"X, 정 200-249",19.75,!ORDER=1..2&STAT(정확)=200..249,"[S0] 스피드&컨택 (X, 정 200-249)"
HOF_004,6,"O, 정 134-166",36.55,ORDER=1..2&STAT(정확)=134..166,"[S1] 스피드&컨택 (O, 정 134-166)"
HOF_004,6,"O, 정 167-199",38.55,ORDER=1..2&STAT(정확)=167..199,"[S1] 스피드&컨택 (O, 정 167-199)"
HOF_004,6,"O, 정 200-233",40.55,ORDER=1..2&STAT(정확)=200..233,"[S1] 스피드&컨택 (O, 정 200-233)"
HOF_004,6,"X, 정 134-166",19.75,!ORDER=1..2&STAT(정확)=134..166,"[S1] 스피드&컨택 (X, 정 134-166)"
HOF_004,6,"X, 정 167-199",21.75,!ORDER=1..2&STAT(정확)=167..199,"[S1] 스피드&컨택 (X, 정 167-199)"
HOF_004,6,"X, 정 200-233",23.75,!ORDER=1..2&STAT(정확)=200..233,"[S1] 스피드&컨택 (X, 정 200-233)"
HOF_005,5,O,33,ORDER=4..5,[S0] 장타 본능 (O)
HOF_005,5,X,14.1,!ORDER=4..5,[S0] 장타 본능 (X)
HOF_005,6,O,38.5,ORDER=4..5,[S1] 장타 본능 (O)
HOF_005,6,X,16.45,!ORDER=4..5,[S1] 장타 본능 (X)
HOF_006,5,"O, 정 100-149",32.5,ORDER=8..9&STAT(정확)=100..149,"[S0] 숨은 위협 (O, 정 100-149)"
HOF_006,5,"O, 정 150-200",34.5,ORDER=8..9&STAT(정확)=150..200,"[S0] 숨은 위협 (O, 정 150-200)"
HOF_006,5,"O, 정 200-249",36.5,ORDER=8..9&STAT(정확)=200..249,"[S0] 숨은 위협 (O, 정 200-249)"
HOF_006,5,"X, 정 100-149",18.4,!ORDER=8..9&STAT(정확)=100..149,"[S0] 숨은 위협 (X, 정 100-149)"
HOF_006,5,"X, 정 150-200",20.4,!ORDER=8..9&STAT(정확)=150..200,"[S0] 숨은 위협 (X, 정 150-200)"
HOF_006,5,"X, 정 200-249",22.4,!ORDER=8..9&STAT(정확)=200..249,"[S0] 숨은 위협 (X, 정 200-249)"
HOF_006,6,"O, 정 134-166",36.5,ORDER=8..9&STAT(정확)=134..166,"[S1] 숨은 위협 (O, 정 134-166)"
HOF_006,6,"O, 정 167-199",38.5,ORDER=8..9&STAT(정확)=167..199,"[S1] 숨은 위협 (O, 정 167-199)"
HOF_006,6,"O, 정 200-233",40.5,ORDER=8..9&STAT(정확)=200..233,"[S1] 숨은 위협 (O, 정 200-233)"
HOF_006,6,"X, 정 134-166",22.4,!ORDER=8..9&STAT(정확)=134..166,"[S1] 숨은 위협 (X, 정 134-166)"
HOF_006,6,"X, 정 167-199",24.4,!ORDER=8..9&STAT(정확)=167..199,"[S1] 숨은 위협 (X, 정 167-199)"
HOF_006,6,"X, 정 200-233",26.4,!ORDER=8..9&STAT(정확)=200..233,"[S1] 숨은 위협 (X, 정 200-233)"
HOF_007,5,-,17.4,ALWAYS,[S0] 게임 체인저 (-)
HOF_007,6,-,19.87,ALWAYS,[S1] 게임 체인저 (-)
HOF_008,5,정 100-149,18.43,STAT(정확)=100..149,[S0] 자유 스윙 (정 100-149)
HOF_008,5,정 150-200,19.93,STAT(정확)=150..200,[S0] 자유 스윙 (정 150-200)
HOF_008,5,정 200-249,21.03,STAT(정확)=200..249,[S0] 자유 스윙 (정 200-249)
HOF_008,6,정 100-149,20.83,STAT(정확)=100..149,[S1] 자유 스윙 (정 100-149)
HOF_008,6,정 150-200,21.93,STAT(정확)=150..200,[S1] 자유 스윙 (정 150-200)
HOF_008,6,정 200-249,23.03,STAT(정확)=200..249,[S1] 자유 스윙 (정 200-249)
HOF_009,5,"2,3",31.8,ORDER=2..3,"[S0] 타격 전문화 (2,3)"
HOF_009,5,"4,5",33.2,ORDER=4..5,"[S0] 타격 전문화 (4,5)"
HOF_009,5,-,18.8,ALWAYS,[S0] 타격 전문화 (-)
HOF_009,6,"2,3",37.4,ORDER=2..3,"[S1] 타격 전문화 (2,3)"
HOF_009,6,"4,5",37.95,ORDER=4..5,"[S1] 타격 전문화 (4,5)"
HOF_009,6,-,21.15,ALWAYS,[S1] 타격 전문화 (-)
HOF_010,5,-,26.076,ALWAYS,[S0] 두번째 기회 (-)
HOF_010,6,-,30.97,ALWAYS,[S1] 두번째 기회 (-)
HOF_011,5,-,24.74025,ALWAYS,[S0] 멘탈 게임 (-)
HOF_011,6,-,27.8805,ALWAYS,[S1] 멘탈 게임 (-)
HOF_012,5,(팀버프 X),18,MANUAL,[S0] 타자 케미스트리 ((팀버프 X))
HOF_012,6,(팀버프 X),21.6,MANUAL,[S1] 타자 케미스트리 ((팀버프 X))
HOF_013,5,-,16.8,ALWAYS,[S0] 하드히터 (-)
HOF_013,6,-,21.8,ALWAYS,[S1] 하드히터 (-)
HOF_014,5,-,25.44,ALWAYS,[S0] 에이스 스페셜리스트 (-)
HOF_014,6,-,28.56,ALWAYS,[S1] 에이스 스페셜리스트 (-)
HOF_015,5,양타,38.4,BAT=SWITCH,[S0] 적응형 타자 (양타)
HOF_015,5,우타,26.64,BAT=RIGHT,[S0] 적응형 타자 (우타)
HOF_015,5,좌타,33.36,BAT=LEFT,[S0] 적응형 타자 (좌타)
HOF_015,6,양타,46.8,BAT=SWITCH,[S1] 적응형 타자 (양타)
HOF_015,6,우타,31.68,BAT=RIGHT,[S1] 적응형 타자 (우타)
HOF_015,6,좌타,40.32,BAT=LEFT,[S1] 적응형 타자 (좌타)
HOF_016,5,O,28.8,POS=OF,[S0] 강한 어깨 (O)
HOF_016,5,X,12.8,!POS=OF,[S0] 강한 어깨 (X)
HOF_016,6,O,34,POS=OF,[S1] 강한 어깨 (O)
HOF_016,6,X,16,!POS=OF,[S1] 강한 어깨 (X)
HOF_017,5,-,18.3265,ALWAYS,[S0] 백투백 (-)
HOF_017,6,-,21.059,ALWAYS,[S1] 백투백 (-)
HOF_018,5,-,21.875,ALWAYS,[S0] 디셉션 헌터 (-)
HOF_018,6,-,23.05,ALWAYS,[S1] 디셉션 헌터 (-)
HOF_019,5,-,17.035714,ALWAYS,[S0] 슬로우 스타터 (-)
HOF_019,6,-,19.707143,ALWAYS,[S1] 슬로우 스타터 (-)
HOF_020,5,-,28.5,ALWAYS,[S0] 레코드 홀더 (-)
HOF_020,6,-,32.85,ALWAYS,[S1] 레코드 홀더 (-)
HOF_021,5,-,19.2,ALWAYS,[S0] 리그의 지배자 (-)
HOF_021,6,-,21.6,ALWAYS,[S1] 리그의 지배자 (-)
HOF_022,5,"O, 변 100-149",28.8,PSLOT=1..2&STAT(변화)=100..149,"[S0] 프론트라인 에이스 (O, 변 100-149)"
HOF_022,5,"O, 변 150-199",31.15,PSLOT=1..2&STAT(변화)=150..199,"[S0] 프론트라인 에이스 (O, 변 150-199)"
HOF_022,5,"O, 변 200-249",33.5,PSLOT=1..2&STAT(변화)=200..249,"[S0] 프론트라인 에이스 (O, 변 200-249)"
HOF_022,5,"X, 변 100-149",14.7,!PSLOT=1..2&STAT(변화)=100..149,"[S0] 프론트라인 에이스 (X, 변 100-149)"
HOF_022,5,"X, 변 150-199",17.05,!PSLOT=1..2&STAT(변화)=150..199,"[S0] 프론트라인 에이스 (X, 변 150-199)"
HOF_022,5,"X, 변 200-249",19.4,!PSLOT=1..2&STAT(변화)=200..249,"[S0] 프론트라인 에이스 (X, 변 200-249)"
HOF_022,6,"O, 변 100-133",33.5,PSLOT=1..2&STAT(변화)=100..133,"[S1] 프론트라인 에이스 (O, 변 100-133)"
HOF_022,6,"O, 변 134-166",35.85,PSLOT=1..2&STAT(변화)=134..166,"[S1] 프론트라인 에이스 (O, 변 134-166)"
HOF_022,6,"O, 변 167-199",38.2,PSLOT=1..2&STAT(변화)=167..199,"[S1] 프론트라인 에이스 (O, 변 167-199)"
HOF_022,6,"O, 변 200-233",40.55,PSLOT=1..2&STAT(변화)=200..233,"[S1] 프론트라인 에이스 (O, 변 200-233)"
HOF_022,6,"X, 변 100-133",17.05,!PSLOT=1..2&STAT(변화)=100..133,"[S1] 프론트라인 에이스 (X, 변 100-133)"
HOF_022,6,"X, 변 134-166",19.4,!PSLOT=1..2&STAT(변화)=134..166,"[S1] 프론트라인 에이스 (X, 변 134-166)"
HOF_022,6,"X, 변 167-199",21.75,!PSLOT=1..2&STAT(변화)=167..199,"[S1] 프론트라인 에이스 (X, 변 167-199)"
HOF_022,6,"X, 변 200-233",24.1,!PSLOT=1..2&STAT(변화)=200..233,"[S1] 프론트라인 에이스 (X, 변 200-233)"
HOF_023,5,O,31.5,PSLOT=3..4,[S0] 신뢰의 선발 (O)
HOF_023,5,X,12,!PSLOT=3..4,[S0] 신뢰의 선발 (X)
HOF_023,6,O,36.75,PSLOT=3..4,[S1] 신뢰의 선발 (O)
HOF_023,6,X,14,!PSLOT=3..4,[S1] 신뢰의 선발 (X)
HOF_024,5,변 100-149,21.164532,STAT(변화)=100..149,[S0] 소방수 (변 100-149)
HOF_024,5,변 150-199,23.514532,STAT(변화)=150..199,[S0] 소방수 (변 150-199)
HOF_024,5,변 200-249,25.864532,STAT(변화)=200..249,[S0] 소방수 (변 200-249)
HOF_024,6,변 100-133,23.514532,STAT(변화)=100..133,[S1] 소방수 (변 100-133)
HOF_024,6,변 134-166,25.864532,STAT(변화)=134..166,[S1] 소방수 (변 134-166)
HOF_024,6,변 167-199,28.214532,STAT(변화)=167..199,[S1] 소방수 (변 167-199)
HOF_024,6,변 200-233,30.564532,STAT(변화)=200..233,[S1] 소방수 (변 200-233)
HOF_025,5,-,19.375,ALWAYS,[S0] 리드 수호자 (-)
HOF_025,6,-,21.65,ALWAYS,[S1] 리드 수호자 (-)
HOF_026,5,-,26.3,ALWAYS,[S0] 불굴 (-)
HOF_026,6,-,30.05,ALWAYS,[S1] 불굴 (-)
HOF_027,5,-,20.69565,ALWAYS,[S0] 이스케이프 아티스트 (-)
HOF_027,6,-,23.09565,ALWAYS,[S1] 이스케이프 아티스트 (-)
HOF_028,5,변 100-149,18.95,STAT(변화)=100..149,[S0] 간단한 이닝 (변 100-149)
HOF_028,5,변 150-199,20.15,STAT(변화)=150..199,[S0] 간단한 이닝 (변 150-199)
HOF_028,5,변 200-249,21.35,STAT(변화)=200..249,[S0] 간단한 이닝 (변 200-249)
HOF_028,6,변 100-149,21.3,STAT(변화)=100..149,[S1] 간단한 이닝 (변 100-149)
HOF_028,6,변 150-199,22.5,STAT(변화)=150..199,[S1] 간단한 이닝 (변 150-199)
HOF_028,6,변 200-249,23.7,STAT(변화)=200..249,[S1] 간단한 이닝 (변 200-249)
HOF_029,5,-,21.861,ALWAYS,[S0] 결자해지 (-)
HOF_029,6,-,25.75125,ALWAYS,[S1] 결자해지 (-)
HOF_030,5,-,12,ALWAYS,[S0] 끝판왕 (-)
HOF_030,6,-,14,ALWAYS,[S1] 끝판왕 (-)
HOF_031,5,(팀버프 X),17.25,MANUAL,[S0] 투수 케미스트리 ((팀버프 X))
HOF_031,6,(팀버프 X),20.7,MANUAL,[S1] 투수 케미스트리 ((팀버프 X))
HOF_032,5,-,30.55,ALWAYS,[S0] 에이스 스페셜리스트 (-)
HOF_032,6,-,34.075,ALWAYS,[S1] 에이스 스페셜리스트 (-)
HOF_033,5,지 100-124,24.3,STAT(지구력)=100..124,[S0] 워크호스 (지 100-124)
HOF_033,5,지 125-149,26.65,STAT(지구력)=125..149,[S0] 워크호스 (지 125-149)
HOF_033,5,지 150-199,29,STAT(지구력)=150..199,[S0] 워크호스 (지 150-199)
HOF_033,5,지 200-249,31.35,STAT(지구력)=200..249,[S0] 워크호스 (지 200-249)
HOF_033,6,지 100-119,27.8,STAT(지구력)=100..119,[S1] 워크호스 (지 100-119)
HOF_033,6,지 120-139,30.15,STAT(지구력)=120..139,[S1] 워크호스 (지 120-139)
HOF_033,6,지 140-159,32.5,STAT(지구력)=140..159,[S1] 워크호스 (지 140-159)
HOF_033,6,지 160-179,34.85,STAT(지구력)=160..179,[S1] 워크호스 (지 160-179)
HOF_033,6,지 180-199,37.2,STAT(지구력)=180..199,[S1] 워크호스 (지 180-199)
HOF_033,6,지 200-219,39.55,STAT(지구력)=200..219,[S1] 워크호스 (지 200-219)
HOF_034,5,변 100-149,12.78,STAT(변화)=100..149,[S0] 점화 플러그 (변 100-149)
HOF_034,5,변 150-199,13.98,STAT(변화)=150..199,[S0] 점화 플러그 (변 150-199)
HOF_034,5,변 200-249,15.18,STAT(변화)=200..249,[S0] 점화 플러그 (변 200-249)
HOF_034,6,변 100-133,14.32,STAT(변화)=100..133,[S1] 점화 플러그 (변 100-133)
HOF_034,6,변 134-166,15.52,STAT(변화)=134..166,[S1] 점화 플러그 (변 134-166)
HOF_034,6,변 167-199,16.72,STAT(변화)=167..199,[S1] 점화 플러그 (변 167-199)
HOF_034,6,변 200-233,17.92,STAT(변화)=200..233,[S1] 점화 플러그 (변 200-233)
HOF_035,5,-,20.977778,ALWAYS,[S0] 하위타선 지배자 (-)
HOF_035,6,-,24.422222,ALWAYS,[S1] 하위타선 지배자 (-)
HOF_036,5,-,22.25,ALWAYS,[S0] 디셉션 커맨더 (-)
HOF_036,6,-,23.25,ALWAYS,[S1] 디셉션 커맨더 (-)
HOF_037,5,O,25.4,MANUAL,[S0] 너클볼마스터(O)
HOF_037,5,X,23.18,MANUAL,[S0] 너클볼마스터(X)
HOF_037,6,O,27.95,MANUAL,[S1] 너클볼마스터(O)
HOF_037,6,X,25.65,MANUAL,[S1] 너클볼마스터(X)
HOF_038,5,O,29.25,MANUAL,[S0] 300승투수(O)
HOF_038,5,X,11.25,MANUAL,[S0] 300승투수(X)
HOF_038,6,O,37,MANUAL,[S1] 300승투수(O)
HOF_038,6,X,15,MANUAL,[S1] 300승투수(X)
HOF_039,5,,26.4,ALWAYS,[S0] 심리전의 달인
HOF_039,6,,33.6,ALWAYS,[S1] 심리전의 달인
HOF_040,5,우완,19.33,THROW=RIGHT,[S0]빅유닛(우완)
HOF_040,5,좌완,36.13,THROW=LEFT,[S0]빅유닛(좌완)
HOF_040,6,우완,22.64,THROW=RIGHT,[S1]빅유닛(우완)
HOF_040,6,좌완,41.84,THROW=LEFT,[S1]빅유닛(좌완)
HOF_041,5,,37.55,ALWAYS,[S0] 콜드샷
HOF_041,6,,43.22,ALWAYS,[S1] 콜드샷
HOF_042,5,,31.15,ALWAYS,[S0] 꾸준함
HOF_042,6,,36,ALWAYS,[S1] 꾸준함
HOF_043,5,,31.2,ALWAYS,[S0] 철마
HOF_043,6,,38.4,ALWAYS,[S1] 철마
HOF_044,5,,44.65,ALWAYS,[S0] 빅허트
HOF_044,6,,51.7,ALWAYS,[S1] 빅허트
HOF_045,5,스위치+3번,45.05,BAT=SWITCH&ORDER=3,[S0] 치퍼(스위치+3번)
HOF_045,5,스위치+3번X,33.3,BAT=SWITCH&!ORDER=3,[S0] 치퍼(스위치+3번X)
HOF_045,5,스위치X+3번,30.95,!BAT=SWITCH&ORDER=3,[S0] 치퍼(스위치X+3번)
HOF_045,5,스위치X+3번X,19.2,!BAT=SWITCH&!ORDER=3,[S0] 치퍼(스위치X+3번X)
HOF_045,6,스위치+3번,52.15,BAT=SWITCH&ORDER=3,[S1] 치퍼(스위치+3번)
HOF_045,6,스위치+3번X,38.05,BAT=SWITCH&!ORDER=3,[S1] 치퍼(스위치+3번X)
HOF_045,6,스위치X+3번,35.7,!BAT=SWITCH&ORDER=3,[S1] 치퍼(스위치X+3번)
HOF_045,6,스위치X+3번X,21.6,!BAT=SWITCH&!ORDER=3,[S1] 치퍼(스위치X+3번X)
HOF_046,5,홈버프X,18.8,MANUAL,[S0] 무스(홈버프X)
HOF_046,6,홈버프X,21.15,MANUAL,[S1] 무스(홈버프X)
HOF_047,5,좌타 O + 2번 O,45.05,BAT=LEFT&ORDER=2,[S0] 리틀빅맨(좌타 O + 2번 O)
HOF_047,5,좌타 O + 2번 X,30.95,BAT=LEFT&!ORDER=2,[S0] 리틀빅맨(좌타 O + 2번 X)
HOF_047,5,좌타 X + 2번 O,33.3,!BAT=LEFT&ORDER=2,[S0] 리틀빅맨(좌타 X + 2번 O)
HOF_047,5,좌타 X + 2번 X,19.2,!BAT=LEFT&!ORDER=2,[S0] 리틀빅맨(좌타 X + 2번 X)
HOF_047,6,좌타 O + 2번 O,54.55,BAT=LEFT&ORDER=2,[S1] 리틀빅맨(좌타 O + 2번 O)
HOF_047,6,좌타 O + 2번 X,38.1,BAT=LEFT&!ORDER=2,[S1] 리틀빅맨(좌타 O + 2번 X)
HOF_047,6,좌타 X + 2번 O,40.45,!BAT=LEFT&ORDER=2,[S1] 리틀빅맨(좌타 X + 2번 O)
HOF_047,6,좌타 X + 2번 X,24,!BAT=LEFT&!ORDER=2,[S1] 리틀빅맨(좌타 X + 2번 X)
HOF_048,5,,49.35,ALWAYS,[S0] 체어맨
HOF_048,6,,58.75,ALWAYS,[S1] 체어맨
HOF_049,5,주+수 155 미만,21.15,BASESTAT(주루+수비)<155,[S0] 엘그란데(주+수 155 미만)
HOF_049,5,주+수 155~164,40.35,BASESTAT(주루+수비)=155..164,[S0] 엘그란데(주+수 155~164)
